customer_id,customer_unique_id,customer_state
2741335a5e,880309a292,RJ
0a1127a587,ded2461953,SP
05514af0c7,4e8707b358,RS
770a4dcf5b,4c112bdeac,SP
b24cc46735,06688c85b6,SP
285b02dd35,283f9c59f0,SP
9c408915b4,28c4cb2b40,MG
e8a9e05375,37a9d4e1f5,SP
7f3cdf6539,70d9c1727c,RJ
379b91a515,f5d161d708,MS
8072fe56ab,f9a82d85cd,PR
0566ea068b,1da09dd64e,RJ
3146904311,d76e210ebe,RO
5f0da02ddc,64f66f9fb3,RJ
2f6d723652,4e807d3a45,SP
c5667137b8,d2a61ab2f7,SP
ba12c55c5b,72dd86f7a6,SP
425f6c6bec,7ce2b07741,SP
8ef275e924,6bb300f359,SP
8055a4db7f,1bfbdd6230,SP
5537c8febb,7123154e5a,SP
536b1df323,bb70603857,SP
c4411b1ab6,8638496158,RS
25d2682ade,d57a130d13,RJ
7e83d91f23,2a17d0a71f,SP
642d384dec,1da6142cc0,SP
e3f6b4dae6,fae7f4b13e,SP
cc112698a2,7db6e545b3,PE
8396be4045,5e3f9ee4b9,RS
788cbdfbcd,99ec0c2216,SP
c9fbb89557,81a42a5e9b,MA
fb43eef14f,f9dd8f66ea,RS
8d1906125b,481a3e4c07,MA
8075feaa22,8c156f9089,RJ
13f575bc19,aab693a465,SP
b0c4781da3,4d4c36b6e9,RJ
2519d867dd,87a1b6af71,SP
6155184ecd,72c4723cc6,SP
7b05d44017,f6d9da147a,RJ
44e0884274,d9a0ee6d5b,SC
7bffb08b36,5e56701952,PI
85f0f9defc,494e887fef,SP
190db53dda,e76e4da64a,RJ
26e51150df,96d266e850,BA
03d1b22e6c,22723409a5,SP
fccc73b03a,59d0ac3d30,BA
03584c130f,e5d666c254,PE
9d5649c260,236d136797,SP
fd98254709,8d96e2e0a5,RJ
77d4d4c016,1ed9af8c45,SP
691baba358,c4b3fb0afd,GO
b435433040,9b657714f1,MG
f6d97d3f2e,9544bdfe70,SP
4d6ea1b19a,8fc1b266e5,RS
76ffdd3195,51d121ddc0,RO
fd37618b28,dfc012fa53,MG
140af66cbd,213a3dfbee,BA
ed678437e1,5c188cabcf,RJ
be61c11f26,1f6e3a4d6b,SP
45b25874ff,e1b278ac98,SP
d1efadc2e9,9594640aa2,SP
1dfd48301b,59251607f1,PE
23d98526b6,93b3ffa54a,SC
a49b340eb7,ce76c2a604,SP
38086643ba,a3cf1e7780,SP
59f287a904,99be275a15,RJ
a345369fd7,da86b3d698,SP
939ff7082b,6d4a883ed6,BA
1dd34a15a5,103f55ed7f,RN
71a1623032,366def67e0,SP
60e7ebbbfb,76a0491dd7,MT
7aa304bf57,9bddac3157,RJ
e83d0ca01e,adf6e13fe3,MG
ca1a44b35b,c1d7876f48,AL
e13b0fd350,4ae89c16f7,CE
eb2ba5d39a,4f1f172447,SP
ff0da136fb,0258cd3b5e,RS
8c13b0382b,1a8f440d29,RJ
d70f1b0627,8bb910cd8c,MT
592931cc5a,f7e2054e43,SP
6f35b5a833,091e1631c6,SP
d8871d08dc,51a8d97086,MG
03cc0d8c8f,8c2663e10d,SP
1b4619c88b,e78dbce12c,DF
fe6ec736bd,9544cf6189,MG
9a75b11798,c00f7319ed,SC
f231bfa6a6,38cfe0709a,RJ
8f3fc20a1f,33a0ae33f7,SP
a37c5662ae,ed776320ce,MG
4ccacb86ae,1c08b06f4a,MG
68c31b12f2,7d31f8ad40,RS
441d3a85c8,dac0bc72ad,GO
acd3130192,cfa9a212b3,SC
c5bbfe67cb,bc867ebfaa,SP
8f11546004,300b06d386,SP
82782a8ab4,6ceff3cb85,RJ
f8b4a24fe1,97fa03cbfe,SP
0db624494b,688d527446,SP
5fd575147a,c186f7f90b,SP
36478c0e01,29fe179165,SP
fcdd755640,083f9c55bf,SP
6de51449f3,7716f1c2f0,DF
ce235b7711,6550bfddbb,PR
ecbe0bf872,d060480eea,SP
10e925f935,a58b1fe814,RJ
654462019c,0aab2a6782,SP
2827c6ef38,f08f0644c6,SP
4e561104b7,6fa6419bce,MA
bd8365e615,1a82dfd584,GO
b8ab289333,e8f730c94f,BA
4093afbfc2,f8014c5b71,GO
32dee19a70,f520f90d97,MG
a64528d4c0,fcecce72bd,SP
fdbf999a07,75895bb7a9,PR
496bfcf74a,5376bd8df2,SP
d41dab173a,e0d196c25d,MG
c9eb8a8ef9,cbb3bc292e,SP
136a9e6231,19cb2ad902,SP
859a7b535e,1053f67b98,RJ
e19b49a1c0,4bf09edbc9,PR
a5f3932b5f,481cec33a4,SP
2a9f4bad13,e5e57c3cc3,RJ
80af9eeefb,d634d5ad2d,GO
69024cae6b,e9f17bb2bb,RS
17df09c17e,8e77009e76,SP
8900868696,bba76e6e0d,SP
5ffc28dba5,5a2dabee1b,SP
4648c0c1d3,74484a9394,SP
9959867cf4,5c5a99e5ef,MA
a52ec77116,c70365c08f,RJ
4c8c91d83e,48800dd5e9,SP
7ecc321c63,b3af28deef,MG
ba24be7f82,f69ed448d3,MG
26445343c0,0e978f6687,SP
ed29bcc5a5,e284f3f7b4,RJ
c147527179,a398ba8a9d,SP
7ac341a526,2d2eb24254,SP
81eaa0c0df,b0369cc51e,SC
20c0da17ef,1421b80840,MA
86d7e0b282,146f4256a3,RS
bf6418c67d,2a80d0e64a,RS
034b8eb088,dc691fc6a3,SP
f27b8074a0,3143f2c10d,SP
54e48967bd,93a66a0438,SP
edaad9e073,0eb92bf267,SC
44a6739d30,b45808c7d0,RJ
004d41e9bf,5e35d68664,PA
e0ac205752,661d61e36a,RS
da0d9aab07,402c7eeb9a,PA
341639b9cf,ce1a8bd7a7,PR
e01e54289a,57177dc06a,SP
ca75dc982d,8a20bb55e9,MG
daa9d752a6,241a94d85b,RJ
f6ad977a24,83450bc87c,SP
c83e0e9e4a,5db6b2aa11,MG
97906ee33c,0ca869e78e,SP
495b631ac1,7297eebf35,PR
08c09f7730,be03023245,MG
18c36d92cc,408024184e,SP
6e1291c1d4,4746c99fe8,DF
7f1843fb6c,189849d663,PR
e4356c5636,2df066cc96,PR
ae08d99064,44d988342c,CE
affbf9d0ff,17939095f7,RJ
ff423802c4,870ae8be04,SP
9a27f37ace,d75acd4c5b,SP
c9931c1296,e41a8efb5a,SP
e12fab7f07,1f52629bd6,ES
0f43bf2b2c,78444f8aaf,ES
6c95355bb9,229eb22d6c,SP
dcbb7859db,7589544c08,SP
4d60b9bf2c,dce45a384a,SP
60a0d861a1,2d7c6bd64b,RJ
8c4630c440,a1de3c5e54,MG
70868ddda7,dee6ba013f,SP
2aa4972d38,65cc6ddba5,SP
e8f69905ef,9765853b4b,RJ
19ca9a4d1d,90dc599d6d,SP
2d7c251902,f3f223a3a7,PR
72add8d7d9,a0dd7cab6c,SP
8d01680544,5ce19d4ddb,SP
009e306677,6a1250106d,MG
9f33048009,f1709454be,SP
d666ef2c56,82c973ad1c,SP
9dca8837b7,c207b575c7,SP
7f22d459ef,c38794d494,SP
0ab5ac57aa,9314b3483f,SP
072a634f20,fabfae7d06,RS
3363e5de47,4bdd26f30b,SC
7420514db8,6a9e15d6fa,SP
ac1cbf8341,449a99af7d,MG
873c05da32,752041fd42,SP
3114d3d76b,deb341a4b6,PA
c1bbcb6dbd,09c2429ac6,RJ
a53f07618b,17c97b48b6,PR
ec6596fc77,a28138fddb,AL
9603268837,9ced3f7f4d,SP
10baf140b1,4c1baee2c5,RJ
c773dae336,203ba234be,SP
fcaea92c81,73ddf88992,MG
03418d9b57,e1c0467a9c,SP
31648e97b3,2a6c5d9aae,SP
f112b34d0c,1554ab45e7,SP
912f108a70,cdf2b280db,RS
2e9b458112,75a2adfe9f,SP
36e34bda96,55ef209500,SP
6ec5cca8c6,e765ef6665,SP
89f02b0138,356996e9fa,SP
c351aaba4a,453325c9a9,RJ
693d02fe53,f9a3385a77,SP
feee0385d0,b4897634cc,MT
9130678dfc,a75dd89fc5,RO
f3ad475cc6,f6758ad13b,MG
4d914121be,98168eac71,SC
84753c5501,cc6fb2f08a,SP
ccd4696409,3bddd41df3,RJ
a67b88b996,fee7018ee1,MG
f15cb2508f,a37d224736,RJ
e9589b9432,d015e027ff,BA
83901f425d,85808a2036,SP
7286ad2623,a8084fb429,RS
430b306580,b92d8ecbc6,MG
6eb471df44,6916bae3f7,BA
8ed6e42fde,0b99e4f781,SP
7c401a6dc3,2c97c0c366,SC
1fe8ff5b23,9e0ffa36cf,SP
b5d1c63873,986bbef397,PR
68b43c6c59,ad784a66b3,GO
1d01743ecc,947b039d1b,RJ
729f3a5338,c2f3fdf15a,RJ
1ec77d6842,13e3606fa5,SP
06a422c091,9a3c5a07ea,PR
30b5c88186,08294377d6,MS
2dd2e0daa0,7361b9114e,SP
5d44b0796a,886612f0f0,BA
a2df00b7bc,e164d5c9e9,SP
19c2e64ae0,b42c989547,SP
6dae75ae93,12daf37372,MG
d05b9e6928,2b566d52aa,SP
697e36f0c2,d296c59c8b,MA
b1ed8cfd98,b209eaffa2,SP
2c59071cb3,58cdce1e12,ES
52eff6a656,25a31b4414,GO
d2013285ea,147e394a7a,SP
b04337a593,069257bdd5,MT
c5b18f38bd,b2b9e99d5f,SP
af6c661715,eb3ab3e924,SP
bd835f9005,2cdaeb8983,MT
c93967bb75,e90461ad4c,MG
9bfd2b30a2,7808f07dd7,RJ
0d93527d95,45be341279,GO
515a37f6df,e4aff56d15,SP
654017a219,84f499b7f3,SP
bac7b04d72,921972f156,RJ
c9626397f8,f77bffa6c9,RJ
8476159dad,6daace7957,RJ
1b497251da,b97b1ce931,MG
5d42438391,2321935a55,CE
ed14f907e3,4c784e9b56,SP
1071f60a12,20cf7edff7,SP
a059473225,1df28da6a3,SC
3088b37fce,9b7614f405,ES
ebe11def26,0edebfec2b,SP
86c0003573,a8b21cb47a,SP
cceb2d3cf8,251e93d407,PA
d25b392692,9e990fe8ce,MA
742b152faf,4075675c06,SP
222cdcba9d,967eb85dee,SC
87df016a69,d7840f0a36,GO
360c6d74bf,d2b34b22fc,GO
11d983fbbe,fa54d75873,SP
16164e94f3,44c6a4a115,PR
b9e4d8c0a6,84e049bcf3,SP
6c9a9bf1e6,48f45bf226,RS
7f6a345ff9,fdb86bf15a,PR
e64980ce00,201cf05e93,SP
eb09ef2f28,0cae3e3f9f,SP
da41f8be4a,cb9f4b2fe9,BA
03a94d235a,e25df38472,SP
1c0e9c6e7b,4255dc7855,SP
53421895d4,2f3aabaf3f,SP
59e23d731e,8bb072e264,SP
ad2062b5c1,98f3576191,MG
d32d683e47,d7e6ed1735,SP
f69e46a553,dc6502a8fc,TO
9a0688b0e8,0530b18e12,SP
16aba5570b,5f8f120984,AC
5720a15d02,9f302d00dd,PA
0199164bec,90b1c133c7,SP
7ada29808f,3dfbc47dc4,MG
28f4edd235,83c079de3b,RS
172e8628eb,061b86395a,SP
592da19fd9,87fb84f6b2,SP
a08a7edd63,1b6f184e6f,SP
a7b403d3e6,cca4932933,PE
70136d5061,38e74ef4e3,MG
997fd5f191,17deef15f0,SP
b6449dad7d,c8c88e0a42,ES
1a0bc7cbd1,93a5ea38aa,RJ
1be4dacc77,d2f3349e7c,RS
4d653ad709,ba56976ee4,RS
54f4686e73,d9fd5d3e28,PR
059a6bcd80,9f5382d12f,SP
1964cbc4f6,f0d604445b,RJ
4c594e94df,dc0c390d28,MG
069b9a5f6d,6d324587da,PE
fe19be377c,6a6a6b35df,ES
e706c3c852,aa2630ebac,RJ
ac404dab8e,145ab5f56b,SP
e0e0469747,3a86e521e0,SP
47101f2ce5,50c67ebb79,SP
4a4d32e7b1,0ee049c61e,BA
5a761ff24c,d182f15098,SP
2594125408,e5a9aad30b,BA
cca819156e,2fe9477037,SP
51fc971a2d,52a2a79417,SP
67824b5c17,8f710f0d7e,SP
bbdbb5e8f1,b74836b64a,PR
dd67415902,cb169db485,MT
e963d9adbf,d099b9eeeb,SP
ef3223fd75,381c9155e8,RJ
983946c695,910c48f83f,RJ
caba2eba9f,1c033aec1c,GO
ad3011507c,d29ce524d5,MG
8c38607817,7d96b91d45,PR
6e8a9c8772,8fe805d171,AM
69a3dbdc44,84030c6811,RJ
dd7bbbf2e4,e23daf58ce,MG
c3264cc612,a69c78ff57,SP
e2c3928e47,f2b01ffdd7,MG
31dcf859b2,d23eb64e4a,RJ
e89c4590c9,ceb01835ec,SP
38ccb4dd4d,22b08499d2,RJ
752c4dd83f,799f7a4436,SP
744c8cf8f1,1b483366c7,GO
003bdf7fd8,12d1cda209,SP
f9e02bc10b,61a4b58907,SP
e9400e3d49,c79719fb0d,ES
2306cc5d97,8004f80e36,SP
f4219f4850,9e7e0e529b,SP
e2ff9204af,707fef9eda,SP
98ef9188ce,c6f70f6262,SP
f7de450d64,7081f7f9be,SP
bc258d3e70,b1eebbf219,SP
8761f84f32,9de6b99473,SP
55c26ac386,3069795268,SP
44a201b412,11456834db,GO
a3daf46a16,838f7d5202,MG
69ee62ecc8,9b82602fc3,RJ
63e1b71842,eed069992b,RJ
2cc96e1e43,2c87946b5e,SP
66b9bc2d53,d6e7520f52,RJ
4b24f5ef0c,0341bbd5c9,RJ
d443fbb79c,5d0e326bb2,ES
50a7be6f38,b634a30cb9,SP
6a747a9382,f9204c23c2,MG
3c38956539,a68196508e,RJ
94bcf8baf1,d862d7974a,GO
258c52543b,de6150bc32,CE
6c5672e9f1,4ee5e61076,SP
632d3fa26e,e999997279,SP
a5721a359e,7747498b01,MG
fe01d69c1c,878995c4c8,RS
9c784dd271,2407d70d5e,RJ
09380077c3,25354a2040,SC
d9f898812c,209d7897e0,BA
d863aecdda,865dec7a34,SP
40697e315a,b920947e46,MA
c3ee7decdc,5ba3752845,MG
450f484b0a,fab35b614a,RJ
fca319b6b9,0e36fee9f9,MG
2dbb87e382,445419b132,SP
d84a9738d6,2c1909908a,SP
ea7fb73adf,c694ffd0ff,SP
3a8c502749,72c303776f,SP
a48e3b3a54,217b511d44,MG
c5bc3b2067,f08a649596,MG
3da901adba,374f8c9280,SP
bd7dc1694b,6590476e3e,MG
e65366d610,fb4f6ee2ee,RJ
5d688a4260,f2414e5fd7,SP
5b44bd8070,ef4d10c223,PR
438843431a,7ed8d1247c,MS
0eb95372a5,6b16013d55,SP
a682744ef4,4a6672015d,SP
e8479a6bb0,87ce5e73c2,SP
79bd2d8fb5,863c9a8df9,MG
a596a519d8,405f6492f9,SP
5b7cbb84e5,f7bcb9246d,SP
b61a1d7fb4,d68bdb5bc4,SP
5194b960e9,fbd57be494,SP
31dd6b1c9b,c4c1e77ef5,SP
7f36678ad8,dd4d0aa54d,PE
b3b12bd3e7,51de7192c2,AL
af37cc29fd,3908b14bef,BA
e8abad0026,989f45bb74,RS
fec717a689,5c9f8b7abc,RJ
dd88af80cb,6b4ce9101a,SC
705b2aece5,8e662c86d9,SP
71e08a79ef,8dc0972c55,SP
3de1e35011,ab26152e40,PR
10a1e2ad2a,62b35fe1a5,SP
8579fef79f,81c8a13965,MT
9ce2bcfc15,cbda2d4ddb,RJ
6cc8f025e1,9f0628912b,SP
db49fe520c,02a9f0e03f,SP
d904879012,e8ec004df6,SP
7e99e9b740,30b29a82a2,RJ
4d0a3ab951,3172e7e1a9,RJ
0275161cf1,a3ec147258,SP
ddebb2c1ef,7da11710b7,SP
b4d6740dc6,97e6f4c6a8,MG
be33968269,905d074d36,RO
4c13421bd2,1019ed1879,SP
23d7edbc55,ac1763781c,SP
49bc0bacf1,8acb1258c5,SP
c5ead19a68,ce810a11e8,SP
105c098c85,ee58894b64,SP
1d4cdfbfb4,325655f3c2,MG
afa7ea93b6,e5b6fb6c5e,SC
03d3a988c4,0da0e3cb89,RS
9eecb0e524,e2af42f42a,MG
b92426d90d,1057f54639,SP
e933c61793,99f795fe81,SP
9db08b65ed,1cf9c093c4,MG
3703dabac3,edbd256c62,SP
334bc1ac6d,94cf5c2814,RJ
7e2637810f,9c5b828884,SC
5c6008b96b,44a0476ef0,ES
39ce40c5b2,88793d85c9,PR
2ce9a7ccf6,3571a96b59,MG
9b36a43eca,298972c126,MG
fde36cbf0b,4ee121a25d,RJ
7f7894ea9b,379a5698ae,SP
7530e096e6,46ed7e0207,SP
e05fe625a8,180ce6c4e7,RJ
bfc6917bd4,cedcad5fb0,MG
e5fe86fd6a,e3d2d295a2,SP
7d179d8a62,0145bfdfe8,SP
ac91f1635b,ff27e11492,SP
3459ca3b86,e34f687f8c,SP
3b5308a70b,63a3b7ba2c,BA
047bf05a26,2eb9d66d7b,SP
6e61720c96,937e3ebc5d,SP
acda596e71,afab0377a8,SP
09277ee406,ff94b261b8,SP
bdc2adf18b,bfae308e6d,BA
95b563d073,df0a6be815,MA
75d15ae1de,33887de457,MG
0a0c2a4fcc,b03346a8e1,GO
a8abf2006c,11f2346418,MG
620b45ddb1,0247caa552,RJ
dce9263e5c,d484207b7d,PE
ce1798e7ce,a3d68b2aed,SP
ba11fbc3a4,aafed3abb4,RO
2b01b5fb81,9b61cfcf9b,ES
c310be8c55,c51451eb20,SP
85569a2206,3e36ebee54,PA
75dde84882,702176302a,PB
2d286468f4,b326a661d1,SP
dd19811f11,d8020dbc8d,RJ
5ee182d6d7,739ce3b19b,SP
417ba684f0,767f4654c7,MG
80ff1923da,730302baf9,SP
a2f671aa98,27bf54d5c1,MG
63a39a67c8,80f9b06ba6,SP
201c90f4f5,ac096665c3,MG
336b6f8b29,586d4b1a6b,RJ
52f62dea0d,cad3225df2,RS
c5daadc67f,3392843b53,SE
abc76bd6b8,05e2937c55,MG
b30f69efde,7fba2abf57,GO
afb521dc27,2bcbb73032,SP
0df09c2ad8,3544f95ba7,PR
eba7ed7b49,73d53d2124,SP
66df73c74b,f55be2f032,RS
86c180c33f,cd929c5ecf,RS
bcc66c63c4,7eb0ca8697,MG
f5c3ad225e,8efd048dda,MG
4bbb5426ee,2620cc038a,SC
1520225ce8,23b833537a,SP
f9b63cae30,ceac2416c1,SP
7c42a4df52,2ece25a005,MG
08e79e92fd,2f86f2379f,PI
7a29b4042f,c2db8fe22c,SP
e6c4ccb024,28c45e3942,SP
3dc736f9d9,be9e6e6f17,SP
83137b77c6,4d7abcaa14,PR
cbd213f7fb,a619704eb3,RS
3dd44036d8,19502867e2,MG
1406cd41ca,d14bc874b7,MG
c6e3c94790,7d29e0633b,DF
a572d479e6,7e5ea35b3b,SP
b195b30a0c,c863f61302,SP
b7f5a499c0,973af7ab1a,PR
a3ee400212,cee37411e9,SP
f2cc7f918e,497cca8e75,SP
68b23619fc,906a8a4ec9,SP
46dd1905ee,fd0f1a0d5f,RJ
10028e88eb,8939b8bad8,SP
4576c33f52,17866dccb1,SP
587c626159,7f75d82fb4,CE
0c03776e54,5686df2ddd,SP
555b1e44ad,343c00dffa,SP
4a085f4d1d,5a2f563b93,RJ
4bf45d157a,7e28ad57ee,SP
dd78b55f83,586fa2f97a,BA
7bda2f42b1,14e7273c0d,MG
3cec5fcde7,133b813228,SP
8915549cc6,249847a686,SP
35a413c7ca,fa562ef24d,MG
114160a5c0,8d86e2d560,SP
9c5afe2cef,b4b4e3fa65,RJ
4b6feb99e3,0a38322966,RJ
50ecbfb562,6e2465816a,RJ
380c29d5c7,22c74adc22,PE
58c674bdd8,e6b67bd11f,SP
0f04f03513,cfa1bef479,RJ
d6a9783283,fdc0bf8616,SP
ff96b3b15e,bd3410fa50,RS
b08b053b47,49b6102818,SP
d8b28055e9,326489271c,MG
dc5e67641a,7c39b5ae15,MG
d156b6d121,755751fa93,SP
061a471073,f5ac526ad7,MG
083d0767ee,e6b176f00a,SP
9e73104400,cea01a9cfd,MG
4967d2875e,c99d68336d,PE
2d1276417f,3904ade0c6,RS
1204a88c6f,3a4b5e843a,MG
cff1d50159,2f6eabdd9c,DF
b1490f84c4,413217b7e5,MG
379493be5b,00cf2f1249,SP
3c35d9abe1,c82151fb9e,DF
ee38123eee,4598f6eed5,SP
32052a1aab,555d8f4f91,MT
aca0989af7,2c9531c3d0,MG
9e8a24b073,b9540ef02d,RJ
fdc6b4e1b7,8a2351935d,SP
214d26dce5,2ebaa12e88,SP
9920c66af2,dab8aa3e35,RJ
bbab0e16e1,f4156bff6a,BA
64403449ad,9f83696bd5,RS
f4fd1f4230,c57aa906e4,SP
f5139fbec9,f579b2bac5,RS
7ed9394666,0093dbe7f4,SP
b8ec2a4b42,99d962949d,BA
c34488bc19,7f63005298,MG
84f4794397,1a4b5662e6,PB
1d636a8416,b93f84b2e9,SP
ba7397e465,7c42172b26,DF
c41f669511,d01ba52984,SC
ea9e30e382,1fb6e3e179,SP
c0e9093c6f,d046bb6d05,SC
734d978ad5,fc283632af,SP
576559b612,a6d6dab6de,SP
d1bd63b46d,b65d950b6c,PI
8e1dff0d67,b26fa76ddf,ES
e34249c18e,326f90932a,MG
c5dbdd1c27,df924ea3ab,SP
08bdb18f09,551a09ef12,MT
1453fb4845,d46de37fe2,SP
e4be72be1f,921f5be422,DF
9ce954c266,03b844f8f2,ES
6e99627292,536ffe40ff,SP
17298835e7,0fb361eea9,PI
19feb037e2,cf95b0b5fa,GO
60eb5592a7,91db2e9633,BA
2fae54536d,ae6c2808c0,MG
31875ae739,9a30af94c1,RJ
8c25098586,e0e3eaa333,SP
67f0d41e65,4d36dbf894,PR
6a9fc70f5a,a67257c882,PR
c6dcb798b5,4f37f28526,PR
25b1a4dce6,0413683c05,SP
cea725cb08,7da4171131,MG
1622d70ef3,8ee4fb8d09,SP
ad42c47f81,35072bbafd,MG
444f829ae8,fcb9353836,CE
a1d87ae5a1,47df3391ba,MG
63d8ce2f85,637ce3a8eb,RS
a7ac1b6c1a,fb737b990b,MG
b24ed72a67,e312e5f640,SP
7d5dd0076e,47341c0065,SP
5f28639122,092693d3fd,RJ
b5ee7c7591,ac3535b870,MG
27d900ed01,b730d0057f,PR
f4594a41e1,c80ef1fc8e,SP
b5ea26f9ab,23984a33d8,SP
48e28caac1,e474e6a046,SP
548d071661,a5b09cb8e5,MG
f1e670dc0f,0e8e39f29a,SP
c2ea573beb,5dfaaf7ad5,SP
3686d7b969,f1af165ee7,SP
96146cf7e9,9d1f8629dc,MG
f2b049ff24,1a922c593e,SP
07f1f3a363,9688aabd7b,ES
52758a7e9c,a960b5e5f0,SP
4f45750d16,adfa74df17,RS
1c5fa35b69,7160cf697c,PR
37477516d7,569bf09fd6,SP
690515766f,5925dfa8cd,SP
dddb49bfda,458ab992ed,SP
b5cf26837d,305c453e84,DF
86fac73089,03872faea1,MG
13bd774798,5ecfa32c49,RJ
6ae91e0465,1dde89b524,RJ
d20bc6c621,5bf6014626,SP
bbc12ed5c2,5936e0661c,SP
1e7dba41b2,be3f25ed47,SP
8c2c2843ab,7c5d1cbb02,SP
8fee142650,bff24ae781,SP
b2df53a0d8,9066d00367,GO
a78942ba5a,7794b57f87,RJ
35f335e770,75b1920607,ES
d12f2a65a5,8560e90648,SP
6714247d18,a7f2cacf4e,SP
aac6ff0b4a,6fed7fe97f,RS
073d295917,d336eae15e,SP
bc1660cd71,d705283544,PR
a11b2ffc39,274e020b02,SC
bfd3bcc532,525e9dbf2f,SP
2cd23af134,dd58c6e956,ES
2a5adfc3e2,4576a90059,GO
0205014bc8,15c55096f5,MG
5059378df4,2e4abe9d67,MG
1b4855e0e8,7644e4a124,SP
aa3f66cac5,451dee688a,CE
9745530bf7,528eab7339,SP
3ac33dfea6,fc8082a08a,RS
b35ac25f1b,961120ee69,SP
033225f625,07b9a37d71,PR
560bdee82c,143c7038d6,SP
cfb455fa4b,fc3fde3000,SP
7037578e0e,32ca12567c,SP
2ea1e70e81,a5a191cbd2,RJ
ef553fe919,49267d6c9f,RJ
857a78938d,730e4b7ede,RJ
42b792d272,ae58e13e30,SP
d4831a1ca7,d2156fb874,RJ
f4ad1c9eb0,86243f3e50,MG
cdd8b9be88,10802ca4d0,RJ
ba74529995,fe601d406a,RJ
bee4e13457,8a7271f543,SP
e49ae57f4b,83d89d91a4,PR
480aee92a5,8b55f7f0b7,RS
494622d8ca,f3c581f21a,PR
c1a5f27b64,add472e8f6,PR
410eacc7fc,ad1d5665b7,SP
0a8189ab95,1bb560cf89,RJ
bf40545815,4e78d9253b,MG
373c306e1b,0c2f93620a,SP
d3d9f504cd,e87a0ce1a3,MG
1dbb9f7a48,1d8184a5e6,RS
cbbd175e38,f48eb312a9,RS
8e1407247f,f391a36c11,RJ
b7b255502c,60dfa3ea01,SC
1e343e03e0,76aa828a18,RJ
9b29ffc82f,6615916375,SP
5fa845339b,0690c2d696,MT
bfe61f8670,7608781010,SP
78ff015a8c,fed56335d9,MG
7e1e78509e,e336a9719c,SP
b3a9b3d925,eefa0a9fde,SC
310b2ccafe,9ab71138a8,SP
5cb6989d4a,ce2e72f220,SP
aa1c88ef1c,2fe7af86d0,MT
a5aaba3df3,96fd3f6061,SP
11ae37bb6b,efe16d03fd,PR
2ba155b4bc,c2495d0891,SC
02d16f1070,7f6a667d1d,SP
3a53fe43a6,b608532e04,SP
db97487aac,cfcce05b38,SP
1b6437c304,e6f14cc50b,RJ
d26bf697b9,b801b3fb2e,RJ
8f17c01ad4,d0444d99c8,SP
0b9da151ba,b4d5acff9a,RS
d40aa925ed,6515c836a8,RJ
c24fc4f24d,f7f16795a1,RJ
a51d858467,dcabe5d042,SP
a8950672a2,f06f6123b9,RJ
4b258bea23,30736a351f,PA
f46b0601b7,c1ef581a9a,SP
67ba65da5a,b8f1c329bf,RJ
4de495b994,61ad89afab,BA
543e5400e1,64cebc4952,SC
c4cee4edee,7c61cd692d,MG
187ff05965,b91b272ae2,SP
935c0ed9a9,894ee9f563,RJ
ae980a87b1,025fef1b21,SP
4b4d598de7,063084779e,DF
c903ba1283,6e2064e4da,SP
92da31c4d9,b74deaa44a,PB
660614a6a7,a23e665deb,SP
ce7f5ef3c6,f1504453c8,SP
8ed8cc42ab,fe620e8f77,MG
f8cdab003c,a1a9f0879c,MG
e03ee70868,f891d90242,RJ
0244fcc0d0,fb9760235a,SC
b27682bd2c,57501a4936,RJ
293407b506,d54fd29641,BA
383e0c402b,b9eefc4441,RS
0c045d9e47,3c068da825,SP
0bc2b5ce8a,d9718ed52d,SP
6bad775225,c8f4625cc1,PR
de2fcb2cca,ed81c5511c,CE
9a5877f8f6,71d22bf9fa,MG
f5dcbb4016,bf429f20c7,RS
6d84c2a1d0,ab0369f66e,SP
47faef3420,7768bb025f,MG
c5b7b3cf52,5ee6ca3b39,RS
611dd8ca38,9e0efa0155,RJ
cefab39092,bf635aadff,SP
dcacd076b5,e7647b8910,RJ
aafee00903,967637ba90,PE
530575e873,3b6572635f,MG
5c32a67290,8fe77ea5ee,GO
8aec502189,5a300a1c0e,SP
29094bc1b3,561c3fe241,RS
0c9712bf6e,1388412c79,RJ
8dc2fd6452,fd838ab0ca,RJ
1c64b273eb,81d9488f92,RJ
4c7e3fd8d2,394780cbcb,PR
8f7a9e4741,3f7cab612c,RJ
0b451ba5ec,fadc694fb5,RS
60cc47aa34,b7d6cc6acd,ES
880d7ca6cf,b64f854cce,RS
25a82dc55f,4a1da9aff9,MG
0684960923,62ee5aba44,SP
bb236a7c77,58abf3a2d8,RJ
4562a2d3bf,a27fb7c59a,SP
927b7ac2cf,66004de86f,SP
f5a52030b6,29dd3982f1,SP
1b9b09dd0c,eb8b5ba32b,RJ
8221c54551,c798fdd045,RJ
caa242c6b4,1d1058851a,SP
6fe9ae6b3e,3fc19a1a15,SP
fe1c32c7f2,ee9f9ec723,RS
027b997d6d,146d150a30,RJ
2df6fa407b,7f0b669932,MG
47243423ec,769de7c55f,MG
a4413edae6,3e43e61055,SP
80facf8c48,35c27e8cee,PR
751bc71f14,d8dc373219,SP
464e820e44,8b7646e11e,SP
dcef873187,a123ecf1cc,SP
d22cb0e586,db36d8e5a3,SP
68c5ef859a,a6e7150ef5,SP
f5dd9c33e8,1f6669d922,RJ
